#;Date-Time (CEST);Temperature   (°C);RH   (%);Dew Point   (°C);Started;Host Connected;End of File;LogID
6161;06/17/2025 15:00:00;23,45;52,2;13,11;;;;7
6162;06/17/2025 15:15:00;23,56;53,58;13,61;;;;7
6163;06/17/2025 15:30:00;24,18;54,04;14,32;;;;7
6164;06/17/2025 15:45:00;24,05;53,02;13,9;;;;7
6165;06/17/2025 16:00:00;24,2;52,58;13,92;;;;7
6166;06/17/2025 16:15:00;24,1;52,76;13,87;;;;7
6167;06/17/2025 16:30:00;24,38;52,03;13,91;;;;7
6168;06/17/2025 16:45:00;24,29;50,92;13,5;;;;7
6169;06/17/2025 17:00:00;23,85;51,93;13,4;;;;7
6170;06/17/2025 17:15:00;23,7;56,06;14,44;;;;7
6171;06/17/2025 17:30:00;24,11;54,74;14,45;;;;7
6172;06/17/2025 17:45:00;23,58;53,72;13,67;;;;7
6173;06/17/2025 18:00:00;23,66;52,7;13,45;;;;7
6174;06/17/2025 18:15:00;23,35;53,76;13,46;;;;7
6175;06/17/2025 18:30:00;23,06;55,51;13,69;;;;7
6176;06/17/2025 18:45:00;22,98;53,83;13,15;;;;7
6177;06/17/2025 19:00:00;23,09;52,92;12,98;;;;7
6178;06/17/2025 19:15:00;23;53,83;13,17;;;;7
6179;06/17/2025 19:30:00;22,65;54,7;13,08;;;;7
6180;06/17/2025 19:45:00;22,41;54,65;12,85;;;;7
6181;06/17/2025 20:00:00;22,39;55,26;13;;;;7
6182;06/17/2025 20:15:00;21,66;56,97;12,79;;;;7
6183;06/17/2025 20:30:00;20,79;59,25;12,57;;;;7
6184;06/17/2025 20:45:00;20,14;62,56;12,79;;;;7
6185;06/17/2025 21:00:00;19,54;64,24;12,62;;;;7
6186;06/17/2025 21:15:00;19,18;67,17;12,97;;;;7
6187;06/17/2025 21:30:00;18,66;67,51;12,54;;;;7
6188;06/17/2025 21:45:00;18,24;68,08;12,27;;;;7
6189;06/17/2025 22:00:00;17,93;69,02;12,18;;;;7
6190;06/17/2025 22:15:00;17,43;70,66;12,06;;;;7
6191;06/17/2025 22:30:00;17,04;72,06;11,99;;;;7
6192;06/17/2025 22:45:00;16,72;73,07;11,89;;;;7
6193;06/17/2025 23:00:00;16,5;73,15;11,7;;;;7
6194;06/17/2025 23:15:00;16,22;74,06;11,61;;;;7
6195;06/17/2025 23:30:00;16;75,03;11,59;;;;7
6196;06/17/2025 23:45:00;15,42;76,89;11,4;;;;7
6197;06/18/2025 00:00:00;14,74;79,31;11,21;;;;7
6198;06/18/2025 00:15:00;14,19;81,29;11,04;;;;7
6199;06/18/2025 00:30:00;13,74;82,78;10,88;;;;7
6200;06/18/2025 00:45:00;13,54;84,25;10,95;;;;7
6201;06/18/2025 01:00:00;13,73;84,74;11,22;;;;7
6202;06/18/2025 01:15:00;14,03;84,16;11,41;;;;7
6203;06/18/2025 01:30:00;14,33;83,4;11,56;;;;7
6204;06/18/2025 01:45:00;14,11;82,98;11,28;;;;7
6205;06/18/2025 02:00:00;13,71;83,56;11;;;;7
6206;06/18/2025 02:15:00;13,3;84,2;10,7;;;;7
6207;06/18/2025 02:30:00;12,94;84,76;10,45;;;;7
6208;06/18/2025 02:45:00;12,79;86,12;10,54;;;;7
6209;06/18/2025 03:00:00;13,26;87,77;11,3;;;;7
6210;06/18/2025 03:15:00;13,61;87,63;11,61;;;;7
6211;06/18/2025 03:30:00;13,71;85,84;11,4;;;;7
6212;06/18/2025 03:45:00;13,71;84,26;11,12;;;;7
6213;06/18/2025 04:00:00;13,77;82,9;10,93;;;;7
6214;06/18/2025 04:15:00;13,78;81,83;10,74;;;;7
6215;06/18/2025 04:30:00;13,58;81;10,39;;;;7
6216;06/18/2025 04:45:00;13,37;81,26;10,24;;;;7
6217;06/18/2025 05:00:00;13,09;80,83;9,89;;;;7
6218;06/18/2025 05:15:00;13,02;80,91;9,83;;;;7
6219;06/18/2025 05:30:00;13,04;81,59;9,98;;;;7
6220;06/18/2025 05:45:00;13,26;81,98;10,27;;;;7
6221;06/18/2025 06:00:00;13,56;81,92;10,55;;;;7
6222;06/18/2025 06:15:00;13,9;81,05;10,72;;;;7
6223;06/18/2025 06:30:00;13,93;80,55;10,65;;;;7
6224;06/18/2025 06:45:00;13,92;80,84;10,7;;;;7
6225;06/18/2025 07:00:00;14,17;81,94;11,14;;;;7
6226;06/18/2025 07:15:00;14,66;80,62;11,38;;;;7
6227;06/18/2025 07:30:00;15,44;78,46;11,73;;;;7
6228;06/18/2025 07:45:00;15,83;77,14;11,85;;;;7
6229;06/18/2025 08:00:00;16,05;77,56;12,15;;;;7
6230;06/18/2025 08:15:00;16,39;75,7;12,1;;;;7
6231;06/18/2025 08:30:00;16,39;76,11;12,18;;;;7
6232;06/18/2025 08:45:00;16,32;76,72;12,24;;;;7
6233;06/18/2025 09:00:00;16,33;76,86;12,28;;;;7
6234;06/18/2025 09:15:00;16,55;77,23;12,56;;;;7
6235;06/18/2025 09:30:00;17,13;74,93;12,66;;;;7
6236;06/18/2025 09:45:00;17,5;74,98;13,04;;;;7
6237;06/18/2025 10:00:00;17,9;72,71;12,95;;;;7
6238;06/18/2025 10:15:00;18,32;71,5;13,09;;;;7
6239;06/18/2025 10:30:00;18,24;71,67;13,06;;;;7
6240;06/18/2025 10:45:00;18,68;69,44;13;;;;7
6241;06/18/2025 11:00:00;18,25;71,64;13,06;;;;7
6242;06/18/2025 11:15:00;18,79;68,18;12,82;;;;7
6243;06/18/2025 11:30:00;18,5;69,52;12,84;;;;7
6244;06/18/2025 11:45:00;19,05;67,97;13,02;;;;7
6245;06/18/2025 12:00:00;18,62;68,8;12,79;;;;7
6246;06/18/2025 12:15:00;18,04;70,93;12,7;;;;7
6247;06/18/2025 12:30:00;18,38;73,36;13,55;;;;7
6248;06/18/2025 12:45:00;18,53;70,56;13,1;;;;7
6249;06/18/2025 13:00:00;18,44;71,42;13,2;;;;7
6250;06/18/2025 13:15:00;19,26;69,67;13,6;;;;7
6251;06/18/2025 13:30:00;19,42;69,27;13,67;;;;7
6252;06/18/2025 13:45:00;19,52;65,95;13;;;;7
6253;06/18/2025 14:00:00;20,04;67,43;13,84;;;;7
6254;06/18/2025 14:15:00;20,94;66,04;14,38;;;;7
6255;06/18/2025 14:30:00;20,93;64,92;14,11;;;;7
6256;06/18/2025 14:45:00;20,95;66,61;14,52;;;;7
6257;06/18/2025 15:00:00;21,2;64,49;14,26;;;;7
6258;06/18/2025 15:15:00;21,33;63,11;14,05;;;;7
6259;06/18/2025 15:30:00;21,45;63,11;14,16;;;;7
6260;06/18/2025 15:45:00;21,27;62,91;13,94;;;;7
6261;06/18/2025 16:00:00;21,02;66,04;14,45;;;;7
6262;06/18/2025 16:15:00;21,37;63,55;14,19;;;;7
6263;06/18/2025 16:30:00;21,09;60,6;13,2;;;;7
6264;06/18/2025 16:45:00;20,85;60,13;12,85;;;;7
6265;06/18/2025 17:00:00;20,93;60,05;12,91;;;;7
6266;06/18/2025 17:15:00;21,33;58,7;12,93;;;;7
6267;06/18/2025 17:30:00;21,35;57,99;12,77;;;;7
6268;06/18/2025 17:45:00;21,19;56,81;12,3;;;;7
6269;06/18/2025 18:00:00;21,22;56,19;12,17;;;;7
6270;06/18/2025 18:15:00;21,18;56,07;12,09;;;;7
6271;06/18/2025 18:30:00;20,93;58,61;12,54;;;;7
6272;06/18/2025 18:45:00;20,51;58,87;12,21;;;;7
6273;06/18/2025 19:00:00;20,9;57,89;12,32;;;;7
6274;06/18/2025 19:15:00;20,71;58,4;12,27;;;;7
6275;06/18/2025 19:30:00;20,94;55;11,58;;;;7
6276;06/18/2025 19:45:00;20,31;58,02;11,8;;;;7
6277;06/18/2025 20:00:00;19,72;61,76;12,19;;;;7
6278;06/18/2025 20:15:00;19,33;62,65;12,05;;;;7
6279;06/18/2025 20:30:00;18,86;64,74;12,1;;;;7
6280;06/18/2025 20:45:00;18,83;65,46;12,24;;;;7
6281;06/18/2025 21:00:00;18,54;67,59;12,45;;;;7
6282;06/18/2025 21:15:00;18,38;68,59;12,52;;;;7
6283;06/18/2025 21:30:00;18,22;69,51;12,57;;;;7
6284;06/18/2025 21:45:00;18,12;70,19;12,62;;;;7
6285;06/18/2025 22:00:00;17,78;71,11;12,49;;;;7
6286;06/18/2025 22:15:00;17,32;73,3;12,51;;;;7
6287;06/18/2025 22:30:00;16,87;74,26;12,28;;;;7
6288;06/18/2025 22:45:00;16,44;73,44;11,69;;;;7
6289;06/18/2025 23:00:00;16,04;71,6;10,93;;;;7
6290;06/18/2025 23:15:00;15,61;72,38;10,68;;;;7
6291;06/18/2025 23:30:00;15,23;73,25;10,49;;;;7
6292;06/18/2025 23:45:00;15,02;72,01;10,03;;;;7
6293;06/19/2025 00:00:00;14,8;70,08;9,41;;;;7
6294;06/19/2025 00:15:00;14,69;68,71;9,02;;;;7
6295;06/19/2025 00:30:00;14,42;70,57;9,16;;;;7
6296;06/19/2025 00:45:00;14,29;73,74;9,69;;;;7
6297;06/19/2025 01:00:00;14,23;76,22;10,12;;;;7
6298;06/19/2025 01:15:00;14,21;75,86;10,02;;;;7
6299;06/19/2025 01:30:00;14,22;75,75;10,01;;;;7
6300;06/19/2025 01:45:00;14,27;75,64;10,04;;;;7
6301;06/19/2025 02:00:00;14,29;75,11;9,96;;;;7
6302;06/19/2025 02:15:00;14,1;76,19;9,99;;;;7
6303;06/19/2025 02:30:00;13,97;77,04;10,03;;;;7
6304;06/19/2025 02:45:00;13,95;76,45;9,89;;;;7
6305;06/19/2025 03:00:00;13,82;76,76;9,83;;;;7
6306;06/19/2025 03:15:00;13,7;77,04;9,77;;;;7
6307;06/19/2025 03:30:00;13,65;76,79;9,67;;;;7
6308;06/19/2025 03:45:00;13,52;76,65;9,51;;;;7
6309;06/19/2025 04:00:00;13,27;76,79;9,3;;;;7
6310;06/19/2025 04:15:00;13,07;76,65;9,08;;;;7
6311;06/19/2025 04:30:00;12,92;77,35;9,07;;;;7
6312;06/19/2025 04:45:00;12,75;78,36;9,09;;;;7
6313;06/19/2025 05:00:00;12,88;76,4;8,84;;;;7
6314;06/19/2025 05:15:00;13,07;75,91;8,93;;;;7
6315;06/19/2025 05:30:00;13,06;76,64;9,07;;;;7
6316;06/19/2025 05:45:00;13,29;76;9,16;;;;7
6317;06/19/2025 06:00:00;13,38;75,41;9,14;;;;7
6318;06/19/2025 06:15:00;13,59;74,5;9,15;;;;7
6319;06/19/2025 06:30:00;13,75;74,48;9,31;;;;7
6320;06/19/2025 06:45:00;13,99;73,35;9,32;;;;7
6321;06/19/2025 07:00:00;14,35;72,37;9,46;;;;7
6322;06/19/2025 07:15:00;14,6;71,05;9,43;;;;7
6323;06/19/2025 07:30:00;14,86;71,28;9,73;;;;7
6324;06/19/2025 07:45:00;15,44;69,4;9,88;;;;7
6325;06/19/2025 08:00:00;15,1;68,34;9,33;;;;7
6326;06/19/2025 08:15:00;14,78;69;9,16;;;;7
6327;06/19/2025 08:30:00;14,82;64,18;8,13;;;;7
6328;06/19/2025 08:45:00;15,44;63,35;8,53;;;;7
6329;06/19/2025 09:00:00;14,73;67,05;8,7;;;;7
6330;06/19/2025 09:15:00;14,72;62,63;7,68;;;;7
6331;06/19/2025 09:30:00;15,38;63,15;8,42;;;;7
6332;06/19/2025 09:45:00;15,57;62,61;8,48;;;;7
6333;06/19/2025 10:00:00;15,6;62,89;8,57;;;;7
6334;06/19/2025 10:15:00;16,04;60,58;8,44;;;;7
6335;06/19/2025 10:30:00;15,59;60,53;8;;;;7
6336;06/19/2025 10:45:00;16,2;58,61;8,1;;;;7
6337;06/19/2025 11:00:00;16,47;58,22;8,25;;;;7
6338;06/19/2025 11:15:00;15,86;61,86;8,57;;;;7
6339;06/19/2025 11:30:00;16,13;63,24;9,15;;;;7
6340;06/19/2025 11:45:00;16,35;60,25;8,65;;;;7
6341;06/19/2025 12:00:00;16,12;62,57;8,99;;;;7
6342;06/19/2025 12:15:00;16,13;60,91;8,6;;;;7
6343;06/19/2025 12:30:00;16,9;61,07;9,37;;;;7
6344;06/19/2025 12:45:00;16,93;58,36;8,72;;;;7
6345;06/19/2025 13:00:00;16,95;57,75;8,59;;;;7
6346;06/19/2025 13:15:00;17,6;53,46;8,05;;;;7
6347;06/19/2025 13:30:00;17,79;57,07;9,19;;;;7
6348;06/19/2025 13:45:00;17,3;54,4;8,03;;;;7
6349;06/19/2025 14:00:00;17,6;54,66;8,37;;;;7
6350;06/19/2025 14:15:00;17,76;54,21;8,4;;;;7
6351;06/19/2025 14:30:00;17,21;54,79;8,05;;;;7
6352;06/19/2025 14:45:00;17,8;53,05;8,12;;;;7
6353;06/19/2025 15:00:00;17,78;54,26;8,44;;;;7
6354;06/19/2025 15:15:00;18,27;53,19;8,6;;;;7
6355;06/19/2025 15:30:00;18,05;52,29;8,14;;;;7
6356;06/19/2025 15:45:00;18,09;49,61;7,41;;;;7
6357;06/19/2025 16:00:00;17,99;50,81;7,67;;;;7
6358;06/19/2025 16:15:00;18,35;50,9;8,02;;;;7
6359;06/19/2025 16:30:00;18,33;51,92;8,29;;;;7
6360;06/19/2025 16:45:00;18,26;51,9;8,23;;;;7
6361;06/19/2025 17:00:00;18,08;53,69;8,56;;;;7
6362;06/19/2025 17:15:00;18,17;50,37;7,7;;;;7
6363;06/19/2025 17:30:00;17,91;49,13;7,1;;;;7
6364;06/19/2025 17:45:00;17,94;51,75;7,89;;;;7
6365;06/19/2025 18:00:00;17,96;53,14;8,3;;;;7
6366;06/19/2025 18:15:00;17,82;52,89;8,1;;;;7
6367;06/19/2025 18:30:00;17,74;50,7;7,4;;;;7
6368;06/19/2025 18:45:00;17,84;52,36;7,97;;;;7
6369;06/19/2025 19:00:00;17,6;52,07;7,66;;;;7
6370;06/19/2025 19:15:00;17,25;53,11;7,63;;;;7
6371;06/19/2025 19:30:00;17,09;53,04;7,46;;;;7
6372;06/19/2025 19:45:00;16,99;56,1;8,19;;;;7
6373;06/19/2025 20:00:00;16,7;55,56;7,78;;;;7
6374;06/19/2025 20:15:00;16,28;59;8,27;;;;7
6375;06/19/2025 20:30:00;15,92;60,29;8,25;;;;7
6376;06/19/2025 20:45:00;15,73;61,34;8,33;;;;7
6377;06/19/2025 21:00:00;15,39;62,9;8,37;;;;7
6378;06/19/2025 21:15:00;15,08;63,9;8,31;;;;7
6379;06/19/2025 21:30:00;14,81;64,63;8,22;;;;7
6380;06/19/2025 21:45:00;14,56;65,7;8,23;;;;7
6381;06/19/2025 22:00:00;14,37;66,13;8,14;;;;7
6382;06/19/2025 22:15:00;14,11;67,99;8,31;;;;7
6383;06/19/2025 22:30:00;13,97;68,75;8,34;;;;7
6384;06/19/2025 22:45:00;13,73;69,58;8,28;;;;7
6385;06/19/2025 23:00:00;13,62;69,33;8,12;;;;7
6386;06/19/2025 23:15:00;13,66;68,21;7,92;;;;7
6387;06/19/2025 23:30:00;13,61;68,56;7,95;;;;7
6388;06/19/2025 23:45:00;13,51;68,03;7,74;;;;7
6389;06/20/2025 00:00:00;13,36;68,43;7,68;;;;7
6390;06/20/2025 00:15:00;13,2;69,13;7,68;;;;7
6391;06/20/2025 00:30:00;13,17;69,29;7,68;;;;7
6392;06/20/2025 00:45:00;13,18;69,45;7,73;;;;7
6393;06/20/2025 01:00:00;13,06;69,63;7,65;;;;7
6394;06/20/2025 01:15:00;12,84;69,71;7,45;;;;7
6395;06/20/2025 01:30:00;12,85;70,23;7,57;;;;7
6396;06/20/2025 01:45:00;12,75;70,34;7,5;;;;7
6397;06/20/2025 02:00:00;12,6;70,53;7,4;;;;7
6398;06/20/2025 02:15:00;12,57;71,01;7,47;;;;7
6399;06/20/2025 02:30:00;12,69;71,29;7,64;;;;7
6400;06/20/2025 02:45:00;12,61;71,58;7,62;;;;7
6401;06/20/2025 03:00:00;12,67;71,99;7,77;;;;7
6402;06/20/2025 03:15:00;12,62;73,24;7,97;;;;7
6403;06/20/2025 03:30:00;12,41;72,12;7,54;;;;7
6404;06/20/2025 03:45:00;12,27;72,11;7,4;;;;7
6405;06/20/2025 04:00:00;12,06;72,98;7,38;;;;7
6406;06/20/2025 04:15:00;11,72;73,63;7,18;;;;7
6407;06/20/2025 04:30:00;11,58;74,05;7,13;;;;7
6408;06/20/2025 04:45:00;11,42;75,16;7,19;;;;7
6409;06/20/2025 05:00:00;11,34;75,91;7,26;;;;7
6410;06/20/2025 05:15:00;11,37;76,85;7,46;;;;7
6411;06/20/2025 05:30:00;11,43;77,45;7,64;;;;7
6412;06/20/2025 05:45:00;11,7;77,61;7,93;;;;7
6413;06/20/2025 06:00:00;11,93;76,61;7,97;;;;7
6414;06/20/2025 06:15:00;11,9;76,18;7,85;;;;7
6415;06/20/2025 06:30:00;12,04;76,71;8,09;;;;7
6416;06/20/2025 06:45:00;12,4;76,41;8,38;;;;7
6417;06/20/2025 07:00:00;12,67;75,14;8,4;;;;7
6418;06/20/2025 07:15:00;12,97;73,15;8,29;;;;7
6419;06/20/2025 07:30:00;12,99;73,21;8,32;;;;7
6420;06/20/2025 07:45:00;13,35;72,97;8,62;;;;7
6421;06/20/2025 08:00:00;13,88;71,09;8,74;;;;7
6422;06/20/2025 08:15:00;14,08;68,81;8,45;;;;7
6423;06/20/2025 08:30:00;14,29;68,65;8,62;;;;7
6424;06/20/2025 08:45:00;14,32;68,22;8,55;;;;7
6425;06/20/2025 09:00:00;14,67;66,19;8,44;;;;7
6426;06/20/2025 09:15:00;15;67,72;9,1;;;;7
6427;06/20/2025 09:30:00;15,13;66,78;9,01;;;;7
6428;06/20/2025 09:45:00;15,47;65,09;8,96;;;;7
6429;06/20/2025 10:00:00;15,72;63,82;8,9;;;;7
6430;06/20/2025 10:15:00;16,04;61,37;8,63;;;;7
6431;06/20/2025 10:30:00;15,98;62,12;8,75;;;;7
6432;06/20/2025 10:45:00;16,35;62,57;9,21;;;;7
6433;06/20/2025 11:00:00;16,67;59,87;8,86;;;;7
6434;06/20/2025 11:15:00;16,51;58,29;8,31;;;;7
6435;06/20/2025 11:30:00;16,41;62,57;9,26;;;;7
6436;06/20/2025 11:45:00;16,92;62,47;9,72;;;;7
6437;06/20/2025 12:00:00;17,04;60,17;9,28;;;;7
6438;06/20/2025 12:15:00;16,91;63,05;9,85;;;;7
6439;06/20/2025 12:30:00;17,03;58,27;8,79;;;;7
6440;06/20/2025 12:45:00;17,35;58,75;9,21;;;;7
6441;06/20/2025 13:00:00;17,47;60,55;9,77;;;;7
6442;06/20/2025 13:15:00;17,7;61,17;10,15;;;;7
6443;06/20/2025 13:30:00;17,21;60,82;9,6;;;;7
6444;06/20/2025 13:45:00;17,9;61,68;10,45;;;;7
6445;06/20/2025 14:00:00;17,97;59,72;10,04;;;;7
6446;06/20/2025 14:15:00;17,55;59,36;9,56;;;;7
6447;06/20/2025 14:30:00;17,58;58,76;9,43;;;;7
6448;06/20/2025 14:45:00;17,93;58,73;9,75;;;;7
6449;06/20/2025 15:00:00;18,1;55,24;9;;;;7
6450;06/20/2025 15:15:00;18,35;56,98;9,69;;;;7
6451;06/20/2025 15:30:00;18,36;52,8;8,57;;;;7
6452;06/20/2025 15:45:00;18,54;51,63;8,41;;;;7
6453;06/20/2025 16:00:00;18,71;52,15;8,71;;;;7
6454;06/20/2025 16:15:00;18,61;53,68;9,05;;;;7
6455;06/20/2025 16:30:00;18,78;51,49;8,59;;;;7
6456;06/20/2025 16:45:00;18,74;50,74;8,34;;;;7
6457;06/20/2025 17:00:00;18,8;48,06;7,59;;;;7
6458;06/20/2025 17:15:00;19,05;45,93;7,15;;;;7
6459;06/20/2025 17:30:00;19,01;45;6,83;;;;7
6460;06/20/2025 17:45:00;18,96;43,85;6,4;;;;7
6461;06/20/2025 18:00:00;19,06;43,78;6,47;;;;7
6462;06/20/2025 18:15:00;19,02;44,76;6,76;;;;7
6463;06/20/2025 18:30:00;19,09;42,14;5,94;;;;7
6464;06/20/2025 18:45:00;18,87;40,77;5,27;;;;7
6465;06/20/2025 19:00:00;18,79;40,36;5,05;;;;7
6466;06/20/2025 19:15:00;18,69;43,24;5,96;;;;7
6467;06/20/2025 19:30:00;18,51;45,76;6,61;;;;7
6468;06/20/2025 19:45:00;18,09;45,39;6,11;;;;7
6469;06/20/2025 20:00:00;17,81;48,43;6,8;;;;7
6470;06/20/2025 20:15:00;17,45;50,4;7,05;;;;7
6471;06/20/2025 20:30:00;16,92;53,93;7,55;;;;7
6472;06/20/2025 20:45:00;16,49;56,87;7,93;;;;7
6473;06/20/2025 21:00:00;15,91;61,33;8,5;;;;7
6474;06/20/2025 21:15:00;14,89;65,69;8,54;;;;7
6475;06/20/2025 21:30:00;13,77;70,03;8,41;;;;7
6476;06/20/2025 21:45:00;12,77;72,68;8;;;;7
6477;06/20/2025 22:00:00;11,88;75,85;7,77;;;;7
6478;06/20/2025 22:15:00;11,01;78,11;7,36;;;;7
6479;06/20/2025 22:30:00;10,4;80,74;7,25;;;;7
6480;06/20/2025 22:45:00;10,01;81,84;7,07;;;;7
6481;06/20/2025 23:00:00;9,56;82,75;6,79;;;;7
6482;06/20/2025 23:15:00;9,21;83,72;6,61;;;;7
6483;06/20/2025 23:30:00;8,95;84,76;6,54;;;;7
6484;06/20/2025 23:45:00;8,85;85,55;6,56;;;;7
6485;06/21/2025 00:00:00;8,66;85,65;6,4;;;;7
6486;06/21/2025 00:15:00;8,45;86,01;6,25;;;;7
6487;06/21/2025 00:30:00;8,3;86,33;6,16;;;;7
6488;06/21/2025 00:45:00;8,19;86,75;6,12;;;;7
6489;06/21/2025 01:00:00;8,04;86,8;5,98;;;;7
6490;06/21/2025 01:15:00;7,92;87,02;5,9;;;;7
6491;06/21/2025 01:30:00;7,77;87,14;5,78;;;;7
6492;06/21/2025 01:45:00;7,58;87,25;5,6;;;;7
6493;06/21/2025 02:00:00;7,61;87,63;5,7;;;;7
6494;06/21/2025 02:15:00;7,69;87,93;5,82;;;;7
6495;06/21/2025 02:30:00;7,56;87,92;5,69;;;;7
6496;06/21/2025 02:45:00;7,46;88,01;5,61;;;;7
6497;06/21/2025 03:00:00;7,46;88,2;5,64;;;;7
6498;06/21/2025 03:15:00;7,4;88,24;5,59;;;;7
6499;06/21/2025 03:30:00;7,33;88,39;5,55;;;;7
6500;06/21/2025 03:45:00;7,33;88,53;5,57;;;;7
6501;06/21/2025 04:00:00;7,33;88,61;5,58;;;;7
6502;06/21/2025 04:15:00;7,22;88,57;5,46;;;;7
6503;06/21/2025 04:30:00;7,15;88,58;5,4;;;;7
6504;06/21/2025 04:45:00;7,09;88,67;5,35;;;;7
6505;06/21/2025 05:00:00;6,93;88,62;5,18;;;;7
6506;06/21/2025 05:15:00;6,93;88,7;5,2;;;;7
6507;06/21/2025 05:30:00;7,17;89,06;5,5;;;;7
6508;06/21/2025 05:45:00;7,65;89,43;6,04;;;;7
6509;06/21/2025 06:00:00;8,38;89,8;6,82;;;;7
6510;06/21/2025 06:15:00;9,07;89,98;7,52;;;;7
6511;06/21/2025 06:30:00;9,93;90,13;8,4;;;;7
6512;06/21/2025 06:45:00;10,93;90,25;9,4;;;;7
6513;06/21/2025 07:00:00;12,4;89,38;10,71;;;;7
6514;06/21/2025 07:15:00;13,73;77,97;9,97;;;;7
6515;06/21/2025 07:30:00;14,66;73,39;9,97;;;;7
6516;06/21/2025 07:45:00;15,31;71,12;10,13;;;;7
6517;06/21/2025 08:00:00;15,91;67,53;9,93;;;;7
6518;06/21/2025 08:15:00;16,36;66,75;10,18;;;;7
6519;06/21/2025 08:30:00;16,99;65,57;10,51;;;;7
6520;06/21/2025 08:45:00;17,63;64,65;10,91;;;;7
6521;06/21/2025 09:00:00;18,33;63,17;11,22;;;;7
6522;06/21/2025 09:15:00;19,12;61,37;11,53;;;;7
6523;06/21/2025 09:30:00;19,85;54,75;10,5;;;;7
6524;06/21/2025 09:45:00;20,5;54,25;10,96;;;;7
6525;06/21/2025 10:00:00;20,8;53,8;11,12;;;;7
6526;06/21/2025 10:15:00;21,28;52,37;11,15;;;;7
6527;06/21/2025 10:30:00;21,7;51,99;11,44;;;;7
6528;06/21/2025 10:45:00;22,12;51,89;11,79;;;;7
6529;06/21/2025 11:00:00;22,38;50,62;11,65;;;;7
6530;06/21/2025 11:15:00;22,57;50,89;11,91;;;;7
6531;06/21/2025 11:30:00;22,84;46,16;10,69;;;;7
6532;06/21/2025 11:45:00;22,92;48,38;11,46;;;;7
6533;06/21/2025 12:00:00;23,13;46,51;11,06;;;;7
6534;06/21/2025 12:15:00;23,52;45,97;11,24;;;;7
6535;06/21/2025 12:30:00;23,86;44,15;10,94;;;;7
6536;06/21/2025 12:45:00;24,1;37,92;8,88;;;;7
6537;06/21/2025 13:00:00;24,36;42,58;10,85;;;;7
6538;06/21/2025 13:15:00;24,34;38,38;9,28;;;;7
6539;06/21/2025 13:30:00;24,87;40,48;10,54;;;;7
6540;06/21/2025 13:45:00;25,36;33,81;8,3;;;;7
6541;06/21/2025 14:00:00;25,2;35,67;8,95;;;;7
6542;06/21/2025 14:15:00;25,57;34,19;8,64;;;;7
6543;06/21/2025 14:30:00;25,48;36,93;9,71;;;;7
6544;06/21/2025 14:45:00;25,73;32,67;8,11;;;;7
6545;06/21/2025 15:00:00;25,71;29,88;6,79;;;;7
6546;06/21/2025 15:15:00;25,83;32,8;8,27;;;;7
6547;06/21/2025 15:30:00;26,18;35,27;9,64;;;;7
6548;06/21/2025 15:45:00;26,31;37,36;10,62;;;;7
6549;06/21/2025 16:00:00;26,03;38,59;10,86;;;;7
6550;06/21/2025 16:15:00;26,31;37,73;10,77;;;;7
6551;06/21/2025 16:30:00;26,36;40,67;11,95;;;;7
6552;06/21/2025 16:45:00;26,35;40;11,68;;;;7
6553;06/21/2025 17:00:00;26,16;38,82;11,06;;;;7
6554;06/21/2025 17:15:00;26,27;39,98;11,61;;;;7
6555;06/21/2025 17:30:00;26,27;39,81;11,54;;;;7
6556;06/21/2025 17:45:00;26,28;37,74;10,75;;;;7
6557;06/21/2025 18:00:00;26,23;41,92;12,29;;;;7
6558;06/21/2025 18:15:00;26,27;41,58;12,21;;;;7
6559;06/21/2025 18:30:00;26,01;41,47;11,93;;;;7
6560;06/21/2025 18:45:00;25,71;42,49;12,03;;;;7
6561;06/21/2025 19:00:00;25,64;42,03;11,8;;;;7
6562;06/21/2025 19:15:00;25,49;41,68;11,54;;;;7
6563;06/21/2025 19:30:00;25,37;44,19;12,32;;;;7
6564;06/21/2025 19:45:00;25,44;44,04;12,33;;;;7
6565;06/21/2025 20:00:00;25,2;45,63;12,66;;;;7
6566;06/21/2025 20:15:00;24,6;47,16;12,61;;;;7
6567;06/21/2025 20:30:00;24,04;49,32;12,79;;;;7
6568;06/21/2025 20:45:00;23,43;50,28;12,52;;;;7
6569;06/21/2025 21:00:00;22,83;55,82;13,56;;;;7
6570;06/21/2025 21:15:00;21,73;61,25;13,96;;;;7
6571;06/21/2025 21:30:00;20,44;63,44;13,28;;;;7
6572;06/21/2025 21:45:00;19,27;67,6;13,15;;;;7
6573;06/21/2025 22:00:00;18,23;70,42;12,78;;;;7
6574;06/21/2025 22:15:00;17,33;73,27;12,52;;;;7
6575;06/21/2025 22:30:00;16,55;76,05;12,33;;;;7
6576;06/21/2025 22:45:00;15,93;77,86;12,09;;;;7
6577;06/21/2025 23:00:00;15,47;79,3;11,92;;;;7
6578;06/21/2025 23:15:00;14,97;80,37;11,64;;;;7
6579;06/21/2025 23:30:00;14,64;82,03;11,62;;;;7
6580;06/21/2025 23:45:00;14,4;82,4;11,46;;;;7
6581;06/22/2025 00:00:00;14,08;82,98;11,25;;;;7
6582;06/22/2025 00:15:00;13,78;83,35;11,02;;;;7
6583;06/22/2025 00:30:00;13,52;83,97;10,88;;;;7
